summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,violation_county,violation_in_front_of_or_opposite,house_number,street_name,date_first_observed,law_section,sub_division,days_parking_in_effect,from_hours_in_effect,to_hours_in_effect,vehicle_color,unregistered_vehicle?,vehicle_year,meter_number,feet_from_curb,violation_hour,is_weekend,day_category
1335132041,GST2543,NY,PAS,2015-07-01,67,VAN,DODGE,P,38250,44430,41030,20150701.0,69.0,69,801,953589,0801,0,0220A,K,F,718,EAST 108TH STREET,0,408,D5,BBBBBBB,ALL,ALL,GOLD,0.0,2008,-,0,2,False,Weekday
1335621787,GSV8309,NY,PAS,2015-05-30,17,SUV,HONDA,X,18690,24890,10210,20161015.0,19.0,19,235,915246,1235,0,0130P,,F,158,E85 ST,0,408,C,BBBBBBB,ALL,ALL,BLACK,0.0,1999,-,0,1,True,Weekend
1335621805,GST2985,NY,PAS,2015-05-30,46,SUBN,DODGE,X,18670,24890,10210,20160902.0,19.0,19,235,919139,1235,0,0620P,NY,F,145,E 84TH ST,0,408,C4,BBBBBBB,ALL,ALL,GREEN,0.0,1999,-,0,6,True,Weekend
1335622410,GEM8855,NY,PAS,2015-06-20,20,SDN,BMW,X,50750,48400,23460,20150409.0,120.0,120,0,939989,0000,0,1144A,R,F,545,TARGEE ST,0,408,F1,BBBBBBB,ALL,ALL,SILVE,0.0,2011,-,0,11,True,Weekend
1335623073,GJB6028,NY,PAS,2015-05-22,17,SDN,LEXUS,X,34930,10610,13610,20150730.0,,0,290,677213,1290,0,1030A,,F,200,W 58 ST,0,408,D,YYYYYYY,ALL,ALL,SILVE,0.0,2013,-,0,10,False,Weekday
1335623097,XCKD70,NJ,PAS,2015-06-14,17,VAN,FORD,X,34930,10610,13610,0.0,,0,290,915252,1290,0,1100A,,O,215,W58 ST,0,408,C4,YYYYYYY,ALL,ALL,GREEN,0.0,0,-,0,11,True,Weekend
1335631525,GUP5043,NY,PAS,2015-06-06,14,SDN,MITSU,X,73480,40230,77740,20170420.0,69.0,69,170,913647,L170,0,1045A,K,F,1370,ROCKAWAY PKWY,0,408,E2,BBBBBBB,ALL,ALL,WHITE,0.0,2013,-,0,10,True,Weekend
1335632335,L040HZ,FL,PAS,2015-06-09,46,SUBN,NISSA,X,35430,14510,15710,0.0,20.0,20,74,921167,E074,0,1213P,NY,O,4,WEST 83 ST,0,408,C,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,12,False,Weekday
1335638337,GUH1277,NY,PAS,2015-06-15,40,SUBN,NISSA,X,9830,5580,24,20161021.0,68.0,68,460,920370,3460,0,0200P,K,F,502,65 ST,0,408,F1,BBBBBBB,ALL,ALL,GRAY,0.0,2012,-,0,2,False,Weekday
1335638349,Y740KS,NY,PAS,2015-06-15,40,SDN,NISSA,X,9830,5580,24,20161129.0,68.0,68,465,920370,3465,0,0200P,K,F,502,65 ST,0,408,E2,BBBBBBB,ALL,ALL,GRAY,0.0,2003,-,0,2,False,Weekday
1335638350,GYG2381,NY,PAS,2015-06-15,40,SUBN,NISSA,X,0,0,0,20150718.0,68.0,68,460,920370,3460,0,0205P,K,,,C/O 5 AVE,0,408,E2,BBBBBBB,ALL,ALL,BLK,0.0,2015,-,0,2,False,Weekday
1335638714,GYC4425,NY,PAS,2015-06-10,17,SDN,INFIN,X,81330,20530,64330,20150621.0,84.0,84,226,0,E226,0,0930A,K,O,409,STATE STREET,0,408,E2,BBBBBBB,ALL,ALL,GRAY,0.0,2007,-,0,9,False,Weekday
1335638726,GVK9914,NY,PAS,2015-06-10,17,SUBN,DODGE,X,81330,20530,64330,20161211.0,84.0,84,226,920790,E226,0,1028A,K,F,409,STATE STREET,0,408,C4,BBBBBBB,ALL,ALL,GRAY,0.0,2011,-,0,10,False,Weekday
1335640824,U85FFR,NJ,PAS,2015-05-21,40,SDN,FORD,X,0,40404,40404,20150521.0,5.0,5,70,910547,1070,0,0000A,,,,,0,0,,,,,,,0,,0,0,False,Weekday
1335642810,GTM5182,NY,PAS,2015-05-22,40,SUBN,JEEP,X,73330,11230,11280,20160912.0,68.0,68,242,919678,0242,0,1032A,K,F,9302,RIDGE BLVD,0,408,C4,BBBBBBB,ALL,ALL,GREY,0.0,2014,-,4,10,False,Weekday
1335642845,GDN6281,NY,PAS,2015-11-22,40,SDN,BUICK,X,73330,11230,11280,20161119.0,68.0,68,242,919678,0242,0,1030A,K,F,9302,RIDGE BLVD,0,408,E2,BBBBBBB,ALL,ALL,BLUE,0.0,1995,-,4,10,True,Weekend
1335643588,GSE2587,NY,PAS,2015-05-22,40,SUBN,TOYOT,X,23230,40404,40404,20160727.0,90.0,90,211,918873,E211,0,0955P,K,F,52-C,BROADWAY,0,408,E2,BBBBBBB,ALL,ALL,BLACK,0.0,2011,-,0,9,False,Weekday
1335643606,GGL9627,NY,PAS,2015-06-02,40,SUBN,TOYOT,X,84330,95035,18630,20170507.0,90.0,90,211,918873,E211,0,1029P,K,O,125,TAYLOR ST,0,408,E2,BBBBBBB,ALL,ALL,BLUE,0.0,2013,-,0,10,False,Weekday
1335644039,SIP948,LA,PAS,2015-05-27,40,SDN,FORD,X,12030,40404,40404,20150531.0,75.0,75,175,915728,7175,0,0710P,K,F,2570,ALABAMA AVE,0,408,F1,BBBBBBB,ALL,ALL,BLACK,0.0,2005,-,0,7,False,Weekday
1335644374,HWJ8296,PA,PAS,2015-06-01,20,SDN,BMW,X,0,40404,40404,0.0,79.0,79,214,920864,E214,0,0000A,,,,,0,0,,,,,,,0,,0,0,False,Weekday
1381086706,GWH3167,NY,PAS,2015-06-16,19,SDN,BUICK,P,40930,50050,36180,20170517.0,70.0,70,70,954962,0070,0,0000A,,,,,0,0,,,,,,,0,,0,0,False,Weekday
1335644386,GST3097,NY,PAS,2015-06-04,40,SDN,DODGE,X,55530,45930,55730,20161116.0,81.0,81,214,920703,5214,0,1155A,K,F,205,LEWIS AVE,0,408,D,BBBBBBB,ALL,ALL,BLUE,0.0,0,-,4,11,False,Weekday
1335644398,ILOVEJJ,OH,PAS,2015-06-04,40,SUBN,HONDA,X,55530,45930,55730,0.0,81.0,81,214,920703,E214,0,1155A,,F,207,LEWIS AVE,0,408,E2,BBBBBBB,ALL,ALL,BLACK,0.0,0,-,6,11,False,Weekday
1335644404,GPH8297,NY,PAS,2015-06-04,40,SDN,VOLKS,X,55530,53030,47030,20160428.0,81.0,81,214,920703,E214,0,1239P,K,O,330,LEWIS AVE,0,408,E2,BBBBBBB,ALL,ALL,BLUE,0.0,2002,-,7,12,False,Weekday
1335644740,GST3381,NY,PAS,2015-06-13,40,SDN,HONDA,X,82030,58730,85730,20160921.0,79.0,79,230,920588,5230,0,0211P,,O,146,STOCKTON ST,0,408,E2,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,2,True,Weekend
1335645676,U86DAY,NJ,PAS,2015-06-12,40,SDN,AUDI,X,67530,45730,14730,0.0,60.0,60,246,911173,E246,0,1113A,,F,2704,OCEAN AVE,0,408,E2,BBBBBBB,ALL,ALL,BLK,0.0,2015,-,0,11,False,Weekday
1335650910,GBX9097,NY,PAS,2016-06-10,40,SUBN,DODGE,X,34670,10610,30550,20161226.0,18.0,18,54,918731,E054,0,0530P,,F,211,W 45TH ST,0,408,C4,BBBBBBB,ALL,ALL,RED,0.0,2005,-,0,5,False,Weekday
1335655311,GBL7199,NY,PAS,2015-05-29,27,SDN,HONDA,X,13610,40404,40404,20160827.0,1.0,1,40,921665,1040,0,0915A,NY,,S/O 115,BROADWAY,0,408,F1,BBBBBBB,ALL,ALL,WHITE,0.0,2012,-,0,9,False,Weekday
1335656730,GUM1041,NY,PAS,2015-06-09,40,SDN,LEXUS,X,35480,14380,54050,20161006.0,61.0,61,276,919186,E276,0,1000P,K,F,1630,E 15 STREET,0,408,C,BBBBBBB,ALL,ALL,GREY,0.0,2014,-,5,10,False,Weekday
1335657319,T627875C,NY,PAS,2015-06-10,46,SDN,TOYOT,X,13610,11010,13610,20160228.0,34.0,34,75,110617,2075,0,1104A,,O,4996,BROADWAY,20150610,408,E2,BBBBBBB,ALL,ALL,,0.0,0,-,0,11,False,Weekday
1335657411,GGK6343,NY,PAS,2015-06-16,70,SUBN,MAZDA,X,50530,54000,95030,20150529.0,90.0,90,211,914334,E211,0,0813A,K,F,26,HOOPER ST,0,408,F1,BBBBBBB,ALL,ALL,BLK,0.0,2013,-,0,8,False,Weekday
1335657642,GFN1492,NY,PAS,2015-06-11,17,SUBN,HONDA,X,50530,54000,95030,20170421.0,90.0,90,201,914334,E201,0,0855P,K,F,26,HOOPER ST,0,408,C4,BBBBBBB,ALL,ALL,BLK,0.0,2014,-,0,8,False,Weekday
1335657710,GKA5383,NY,PAS,2015-06-16,17,SUBN,TOYOT,X,50530,54000,95030,20150902.0,90.0,90,211,914334,E211,0,0810A,K,F,26,HOOPER ST,0,408,C4,BBBBBBB,ALL,ALL,BLK,0.0,2013,-,0,8,False,Weekday
1335657721,GGK6343,NY,PAS,2015-06-16,17,SUBN,MAZDA,X,50530,54000,95030,20150529.0,90.0,90,211,914334,E211,0,0811A,K,F,26,HOOPER ST,0,408,C4,BBBBBBB,ALL,ALL,BLK,0.0,2013,-,0,8,False,Weekday
1335657757,GAJ4559,NY,PAS,2015-06-16,17,SUBN,TOYOT,X,50530,54000,95030,20160930.0,90.0,90,211,914334,E211,0,0812A,K,F,26,HOOPER ST,0,408,C4,BBBBBBB,ALL,ALL,GRN,0.0,2012,-,0,8,False,Weekday
1335657770,Z59EAY,99,PAS,2015-06-16,17,SUBN,TOYOT,X,50530,54000,95030,0.0,90.0,90,211,914334,E211,0,0815A,K,F,26,HOOPER ST,0,408,C4,BBBBBBB,ALL,ALL,GRN,0.0,0,-,0,8,False,Weekday
1335657782,JSF9382,PA,PAS,2015-06-16,17,SDN,TOYOT,X,50530,54000,95030,0.0,90.0,90,211,919334,E211,0,0816A,K,F,26,HOOPER ST,0,408,C4,BBBBBBB,ALL,ALL,WHT,0.0,0,-,0,8,False,Weekday
1335660495,XCNZ55,NJ,PAS,2015-05-22,46,VAN,GMC,X,18890,8190,57790,20160420.0,115.0,115,180,908886,5180,0,0000A,,,,,0,0,,,,,,,0,,0,0,False,Weekday
1335660586,GPP9850,NY,PAS,2015-06-02,20,SDN,VOLKS,X,9840,18990,19190,20160707.0,110.0,110,138,918683,L138,0,0215A,Q,O,97-28,43 AVE,0,408,F1,BBBBBBB,ALL,ALL,SILVE,0.0,0,-,0,2,False,Weekday
1335662431,HWT0232,PA,PAS,2015-05-16,17,SDN,CHRYS,X,6230,5780,5880,20151231.0,78.0,78,925,921009,3925,0,0509P,K,F,521,11TH ST,0,408,D,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,5,True,Weekend
1335662522,GSV3094,NY,PAS,2015-05-21,17,SDN,JAGUA,X,6230,5780,5880,20160917.0,78.0,78,925,921189,3925,0,0000A,,,,,0,0,,,,,,,0,,0,0,False,Weekday
1335991037,SVM84W,NJ,PAS,2015-07-14,40,SDN,TOYOT,P,0,40404,40404,20150714.0,9.0,9,9,957398,0009,0,0504P,NY,F,283,7TH E,0,408,F1,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,5,False,Weekday
1335991864,GMB9016,NY,PAS,2015-07-10,19,SDN,HONDA,P,17190,12310,32200,20160105.0,9.0,9,9,936618,0009,0,1132A,NY,F,400,E 10TH ST,0,408,F1,BBBBBBB,ALL,ALL,BLACK,0.0,2014,-,0,11,False,Weekday
1142645745,GYU6844,NY,PAS,2015-07-04,14,VAN,HONDA,P,0,36870,0,20170702.0,30.0,30,162,45385,0162,0,0618P,,F,,RIVERSIDE SQUARE PAR,20150704,408,C,BBBBBBB,0  :,0  :,TAN,0.0,2005,-,0,6,True,Weekend
1147561278,GVD5200,NY,PAS,2015-07-03,98,SUBN,LINCO,P,23330,29630,26430,20160226.0,67.0,67,67,928095,0067,0,0539P,K,,1192,BROOKLYN AVE,0,408,F7,BBBBBBB,ALL,ALL,BWN,0.0,2008,-,0,5,False,Weekday
1149735739,GKT9787,NY,PAS,2015-06-15,17,SDN,DODGE,P,17290,40404,40404,20160320.0,13.0,13,863,953440,0863,0,0830A,NY,F,118A,EAST 15 STREET,0,408,C4,BBBBBBB,ALL,ALL,GREY,0.0,2005,-,0,8,False,Weekday
1158070767,R486HM,NY,PAS,2015-06-05,17,SDN,HONDA,P,47130,80030,41630,20170327.0,83.0,83,968,2805,0968,0,0120P,,F,37,HANSON PLACE,0,408,C3,BBBBBBB,ALL,ALL,SILVE,0.0,2013,-,0,1,False,Weekday
1259662123,GUV9889,NY,PAS,2015-07-08,46,,UNKNOWN,X,29830,12630,19230,20160121.0,84.0,84,309,355553,T309,0,0220P,K,F,179,COURT ST,0,408,C,BBBBBBB,ALL,ALL,BK,0.0,2010,-,0,2,False,Weekday
1158070779,GKV6039,NY,PAS,2015-06-18,20,SUBN,AUDI,X,9540,26490,35690,20160325.0,111.0,111,968,2805,0968,0,1107A,,O,213-03,41ST AVENUE,20150618,408,D,YYYYYYY,ALL,ALL,TAN,0.0,0,-,0,11,False,Weekday
1158070792,GGB5759,NY,PAS,2015-06-19,17,SDN,HONDA,X,23040,18290,28265,20170404.0,103.0,103,968,2805,0968,0,0910A,,O,91-10,146 ST,0,408,D4,YYYYYYY,ALL,ALL,GRAY,0.0,2010,-,0,9,False,Weekday
1158074025,TDR1155,99,PAS,2015-06-06,17,SDN,DODGE,X,47130,13230,80030,20160531.0,88.0,88,968,103418,0968,0,0630P,K,O,4,HANSON PLACE,0,408,C4,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,0,6,True,Weekend
1158074062,GWU5887,NY,PAS,2015-06-08,17,SUBN,TOYOT,X,47130,80030,41630,20170313.0,88.0,88,968,103418,0968,0,0623P,K,F,35,HANSON PLACE,0,408,C4,BBBBBBB,ALL,ALL,GRAY,0.0,2015,-,0,6,False,Weekday
1159226647,GXA9050,NY,999,2015-07-06,68,SUBN,NISSA,P,15920,65120,62420,20170303.0,43.0,43,808,946900,0808,0,1032A,BX,F,1715,BRUCKNER BLVD,0,408,E2,BBBBBBB,0  :,0  :,SILVE,0.0,2005,-,0,10,False,Weekday
1250366185,GLC7035,NY,PAS,2015-07-05,71,SUBN,HONDA,P,25390,19590,10485,20170130.0,25.0,25,805,955968,0805,0,0415A,,F,2102,MADISON AVE,0,408,E2,BBBBBBB,0  :,0  :,GRAY,0.0,2004,-,0,4,True,Weekend
1251311374,W72CHN,NJ,PAS,2015-06-22,17,SUBN,KIA,P,8790,22590,65490,0.0,109.0,109,109,351332,T109,0,0330P,Q,O,136-55,37TH AVE,0,408,C3,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,3,False,Weekday
1251312949,T652991C,NY,OMT,2015-06-23,37,SUBN,CHEVR,P,10440,10240,10390,20160430.0,108.0,108,109,348602,T109,0,0216P,Q,,45-55,47TH AVE,0,408,I4,YYYYYYB,1000A,0700P,BK,0.0,2011,-,0,2,False,Weekday
1251312950,GXA7159,NY,PAS,2015-06-23,37,P-U,FORD,P,10210,18290,18310,20170430.0,19.0,19,109,348602,T109,0,0301P,NY,F,1124,3RD AVE,0,408,I3,YYYYYYB,0800A,0700P,BL,0.0,2004,-,0,3,False,Weekday
1251313000,GFG2196,NY,PAS,2015-06-29,38,SUBN,CHEVR,P,10440,10240,10390,20160825.0,108.0,108,109,348602,T109,0,0216P,Q,F,45-55,47TH AVE,0,408,J3,YYYYYYB,1000A,0700P,SILV,0.0,2004,-,0,2,False,Weekday
1251313012,XCEA51,NJ,PAS,2015-06-29,45,VAN,UNKNOWN,P,27790,18490,18510,20151220.0,19.0,19,109,348602,T109,0,0336P,NY,F,823,PARK AV,0,408,I4,BBBBBBB,ALL,ALL,WHT,0.0,0,-,0,3,False,Weekday
1251313024,T605589C,NY,OMT,2015-06-29,38,SDN,LINCO,P,24890,18510,18530,20160228.0,19.0,19,109,348602,T109,0,0359P,NY,O,1086,LEX AVE,0,408,E1,YYYYYBB,1000A,0700P,BK,0.0,2009,-,0,3,False,Weekday
1251344379,GHL3865,NY,PAS,2015-06-20,21,SDN,LEXUS,P,20190,13140,13040,20150729.0,112.0,112,504,333009,T504,0,0839A,Q,F,63-35,108 ST,0,408,E1,YYYYYYB,0830A,0900A,WHT,0.0,2006,-,0,8,True,Weekend
1252967615,R514JM,NY,PAS,2015-06-17,98,SUBN,NISSA,X,17450,50450,0,20170401.0,120.0,120,968,1303,0968,0,0312P,R,F,293,BAY ST,0,408,F1,BBBBBBB,ALL,ALL,BLACK,0.0,2009,-,0,3,False,Weekday
1252988722,GJP3058,NY,PAS,2015-06-13,67,SDN,HONDA,P,74890,0,0,20151203.0,50.0,50,0,100180,0000,0,1030P,BX,F,134,W 225 ST,0,408,F1,BBBBBBB,ALL,ALL,,0.0,0,-,0,10,True,Weekend
1253017670,GSV3528,NY,PAS,2020-06-19,19,SDN,HONDA,P,73720,27630,12220,20161028.0,52.0,52,968,2785,0968,0,0500P,BX,F,2865,WEBSTER AVE,0,408,J2,BBBBBBB,ALL,ALL,GRAY,0.0,2007,-,0,5,False,Weekday
1253017888,OAPAM1,CT,PAS,2015-06-29,14,SDN,CHRYS,X,34370,10810,10910,0.0,14.0,14,968,2787,0968,0,1235A,NY,F,303,WEST 30TH ST,0,408,C4,BBBBBBB,0  :,0  :,GRY,0.0,2015,-,0,12,False,Weekday
1253022781,S74DWS,NJ,PAS,2015-06-19,17,SUBN,CHEVR,X,47130,80030,41630,0.0,88.0,88,968,239104,0968,0,0131P,K,F,35,HANSON PLACE,0,408,C,BBBBBBB,ALL,ALL,BLACK,0.0,0,-,0,1,False,Weekday
1253022811,VAS97,NY,VAS,2015-07-03,17,SUBN,HONDA,X,47130,80030,41630,20150821.0,88.0,88,968,239104,0968,0,0200P,K,F,35,HANSON PL,0,408,C4,BBBBBBB,0  :,0  :,GRAY,0.0,2013,-,0,2,False,Weekday
1253058866,T67257C,99,OMT,2015-07-10,19,SDN,FORD,X,64790,28265,54102,20160531.0,103.0,103,968,103620,0968,0,1201A,Q,F,93-02,SUTPHIN BLVD,0,408,C4,BBBBBBB,0  :,0  :,WHITE,0.0,2005,-,0,12,False,Weekday
1253058908,T623477C,NY,OMT,2015-06-12,19,SUBN,FORD,P,64790,28265,54102,20150930.0,103.0,103,968,2754,0968,0,1101P,Q,F,93-02,SUTPHIN BLVD,0,408,C4,BBBBBBB,ALL,ALL,GRN,0.0,2010,-,0,11,False,Weekday
1253058910,T642896C,NY,OMT,2015-06-12,19,SUBN,FORD,P,64790,28265,54102,20151130.0,103.0,103,968,2754,0968,0,1117P,Q,F,93-02,SUTPHIN BLVD,0,408,C3,BBBBBBB,ALL,ALL,GRN,0.0,2011,-,0,11,False,Weekday
1253083496,T627231C,NY,OMT,2015-07-10,20,SDN,TOYOT,X,64790,28265,54102,20151130.0,103.0,103,968,1800,0968,0,0406A,Q,F,93-02,SUTPHIN BLVD,0,408,C3,BBBBBBB,0  :,0  :,GRN,0.0,2011,-,0,4,False,Weekday
1253085353,GVK2896,NY,PAS,2015-06-30,17,SUBN,GMC,X,47130,80030,41630,20170406.0,78.0,78,968,2898,0968,0,1010P,K,F,35,HANSON PL,0,408,D,BBBBBBB,0  :,0  :,BLACK,0.0,2013,-,0,10,False,Weekday
1253085365,K87BSW,NJ,PAS,2015-06-29,17,,DODGE,X,47130,80030,41630,0.0,78.0,78,968,2898,0968,0,0815P,K,F,37,HANSON PL,0,408,C4,BBBBBBB,0  :,0  :,RED,0.0,0,-,0,8,False,Weekday
1253087441,T655359C,NY,OMT,2015-07-05,19,SDN,LINCO,X,64790,28265,54102,20160630.0,103.0,103,968,239053,0968,0,1020A,Q,F,93-02,SUTPHIN BLVD,0,408,C4,BBBBBBB,0  :,0  :,WHITE,0.0,2004,-,0,10,True,Weekend
1253087453,T609575C,NY,OMT,2015-07-05,19,SDN,TOYOT,X,64790,28265,54102,20160531.0,103.0,103,968,239053,0968,0,0620P,Q,F,93-02,SUTPHIN BLVD,0,408,C3,BBBBBBB,0  :,0  :,GREEN,0.0,2011,-,0,6,True,Weekend
1253092977,GPA4075,NY,PAS,2015-06-25,71,P-U,DODGE,X,70217,27980,26785,20160406.0,123.0,123,968,1389,0968,0,0101A,R,O,107,MOSELY AVE,0,408,J6,BBBBBBB,ALL,ALL,BLACK,0.0,2014,-,0,1,False,Weekday
1253093490,GLR5020,99,PAS,2015-07-02,71,SDN,ME/BE,P,44605,16000,70096,20151106.0,123.0,123,968,1399,0968,0,1117A,R,O,5,RAILROAD STREET,0,408,J6,BBBBBBB,ALL,ALL,GRAY,0.0,2007,-,0,11,False,Weekday
1253093520,GSS9657,NY,PAS,2015-06-16,71,SDN,INFIN,X,54500,49876,17450,20161016.0,120.0,120,968,2687,0968,0,0230P,R,F,26,WATER ST,0,408,J6,BBBBBBB,ALL,ALL,BLK,0.0,2011,-,0,2,False,Weekday
1253093532,GNF9234,NY,PAS,2015-06-22,68,SDN,HONDA,X,39725,29685,15650,20160225.0,122.0,122,968,2687,0968,0,1045A,R,O,15,NELSON AVE,0,408,J6,BBBBBBB,ALL,ALL,BLK,0.0,2014,-,0,10,False,Weekday
1253094998,GJC9012,NY,PAS,2015-06-13,20,SDN,INFIN,X,27422,70265,37400,20150901.0,123.0,123,968,215005,0968,0,1230A,R,O,287,ELLIS ST,0,408,A1,BBBBBBB,ALL,ALL,BLACK,0.0,2010,-,0,12,True,Weekend
1253095103,GFF9327,NY,PAS,2015-06-12,70,SUBN,DODGE,X,0,40404,40404,20150604.0,123.0,123,968,215005,0968,0,0956P,,O,831,HUGEUNOT AVE,0,408,D,BBBBBBB,ALL,ALL,BLUE,0.0,2005,-,0,9,False,Weekday
1253095413,GWR5288,NY,PAS,2015-06-08,19,SDN,ME/BE,X,0,40404,40404,20170427.0,123.0,123,968,1309,0968,0,1010P,R,F,56,SEGUIRE AVE,0,408,J3,BBBBBBB,ALL,ALL,BLACK,0.0,2005,-,0,10,False,Weekday
1253095437,GKL4615,NY,PAS,2015-06-10,68,SDN,KIA,X,27422,70265,37400,20151108.0,123.0,123,968,1309,0968,0,1127P,R,O,299,ELLIS STREET,0,408,J6,BBBBBBB,ALL,ALL,WHITE,0.0,2013,-,0,11,False,Weekday
1253095474,GAB4034,NY,PAS,2015-06-24,71,SUBN,CHEVR,X,33390,33410,48640,20160902.0,122.0,122,968,1309,0968,0,0103A,R,F,87,HOOPER AVE,0,408,A1,BBBBBBB,ALL,ALL,BLACK,0.0,2004,-,0,1,False,Weekday
1253096510,GNV3411,NY,PAS,2015-07-08,14,SDN,HYUND,P,0,0,0,20160704.0,123.0,123,968,1581,0968,0,0948A,R,F,,PRINCES BAY TRAIN,0,408,J6,BBBBBBB,ALL,ALL,WHITE,0.0,2014,-,0,9,False,Weekday
1253096533,GND9930,NY,PAS,2015-07-03,71,SDN,HYUND,P,70210,18510,17450,20160430.0,120.0,120,968,1581,0968,0,0242A,R,O,40,MINTHORNE STREET,0,408,J6,BBBBBBB,ALL,ALL,BLACK,0.0,2008,-,0,2,False,Weekday
1253096764,GGP2494,NY,PAS,2015-06-19,70,SDN,HONDA,X,27422,54763,70265,20150529.0,123.0,123,968,215005,0968,0,1116P,R,O,164,ELLIS ST,0,408,D,BBBBBBB,ALL,ALL,BLACK,0.0,2013,-,0,11,False,Weekday
1253096776,GJX6294,NY,PAS,2015-06-19,14,SUBN,CHRYS,X,29687,20710,49876,20151210.0,123.0,123,968,215005,0968,0,1005P,R,F,28,GIFFORDS LANE,0,408,J3,BBBBBBB,ALL,ALL,WHITE,0.0,2008,-,0,10,False,Weekday
1253096788,GWT9989,NY,PAS,2015-06-19,62,SDN,ME/BE,X,27422,70265,37400,20170308.0,123.0,123,968,215005,0968,0,1057P,R,O,287,ELLIS ST,0,408,C,BBBBBBB,ALL,ALL,WHITE,0.0,2015,-,0,10,False,Weekday
1253096806,S96AVH,NJ,PAS,2015-07-04,62,P-U,FORD,P,0,40404,40404,0.0,123.0,123,968,215005,0968,0,1218A,R,O,287,ELLIS ST ST NY,0,408,E2,BBBBBBB,ALL,ALL,BLACK,0.0,0,-,0,12,True,Weekend
1253096818,GLJ4775,NY,PAS,2015-07-04,20,SDN,UNKNOWN,P,0,40404,40404,20151212.0,123.0,123,968,215005,0968,0,1232A,R,O,287,ELLIS ST SI NY,0,408,D4,BBBBBBB,ALL,ALL,SILVE,0.0,2014,-,0,12,True,Weekend
1253096820,GXY1083,NY,PAS,2015-07-04,20,SDN,TOYOT,P,0,40404,40404,20170427.0,123.0,123,968,215005,0968,0,1248A,R,F,307,ELLIS ST SI NY,0,408,D,BBBBBBB,ALL,ALL,WHITE,0.0,2015,-,0,12,True,Weekend
1253096843,X97DYB,NJ,PAS,2015-07-11,20,SUBN,LEXUS,P,0,40404,40404,0.0,123.0,123,968,215005,0968,0,0116A,R,O,287,ELLIS ST SI NY,0,408,D,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,0,1,True,Weekend
1253096983,XPSITVID,NY,OMT,2015-06-13,68,SUBN,NISSA,X,27422,70265,37400,20150820.0,123.0,123,968,215005,0968,0,0000A,,,,,0,0,,,,,,,0,,0,0,True,Weekend
1253096995,GML2608,NY,PAS,2015-06-20,71,SDN,MAZDA,X,27422,54763,70265,20160305.0,123.0,123,968,2817,0968,0,0104A,R,F,169,ELLIS ST,0,408,A1,BBBBBBB,ALL,ALL,WHITE,0.0,2014,-,0,1,True,Weekend
1253097008,GCC4008,NY,PAS,2015-06-19,71,SDN,NISSA,X,27422,54763,70265,20161118.0,123.0,123,968,2817,0968,0,1120P,R,F,164,ELLIS STREET,0,408,J6,BBBBBBB,ALL,ALL,GRAY,0.0,2013,-,0,11,False,Weekday
1253097010,GSS6861,NY,PAS,2015-06-19,71,SDN,HONDA,X,27422,54763,70265,20160807.0,123.0,123,968,2817,0968,0,1106P,R,O,164,ELLIS STREET,0,408,J6,BBBBBBB,ALL,ALL,BLK,0.0,1999,-,0,11,False,Weekday
1253097021,GEP5418,NY,PAS,2015-06-19,71,SUBN,SUBAR,X,0,40404,40404,20170428.0,123.0,123,968,2817,0968,0,0930P,R,O,877,HUGUEUOT AVE,0,408,J6,BBBBBBB,ALL,ALL,BURGU,0.0,2013,-,0,9,False,Weekday
1253097045,GNK7044,NY,PAS,2015-06-13,71,SDN,NISSA,X,27422,16860,54763,20160309.0,123.0,123,968,2817,0968,0,0110A,R,F,113,ELLIS ST,0,408,J6,BBBBBBB,ALL,ALL,BURGU,0.0,2014,-,0,1,True,Weekend
1253097094,GVM7495,NY,PAS,2015-06-13,20,SDN,FORD,X,27422,70265,37400,20160930.0,123.0,123,968,215005,0968,0,1227A,R,O,287,ELLIS ST,0,408,J3,BBBBBBB,ALL,ALL,SILV,0.0,2015,-,0,12,True,Weekend
1253097100,GLH4129,NY,PAS,2015-06-13,20,SDN,HONDA,X,27422,70265,37400,20160402.0,123.0,123,968,215005,0968,0,1222A,R,O,287,ELLIS ST,0,408,D,BBBBBBB,ALL,ALL,SILVE,0.0,2014,-,0,12,True,Weekend
1253097112,GPN6351,NY,PAS,2015-06-19,40,P-U,GMC,X,29687,20710,49876,20160427.0,122.0,122,968,1349,0968,0,0555P,R,F,27,GIFFORDS LANE,0,408,D,BBBBBBB,ALL,ALL,BLACK,0.0,1995,-,0,5,False,Weekday
1253097124,GPY8702,NY,PAS,2015-07-07,71,SDN,FORD,P,0,0,0,20160511.0,120.0,120,968,1309,0968,0,1021P,R,F,,N/S AIONTH SRIVE,0,408,J6,BBBBBBB,ALL,ALL,SILVE,0.0,2006,-,0,10,False,Weekday
